Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,OTC_ID,LGR_Conformance,Abbreviations
jama1261,11_Casting_Spells_on_Each_Other,118,jama1261a-11_Casting_Spells_on_Each_Other-a118,Era te kakatoma niso.,era	tee	ka-katoma	niso,1IN.O	2PL.S	COMIT-look_at	younger brother,"""Take care of us, younger brother.""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""PL"": ""plural"", ""COMIT"": ""comitative""}"
jama1261,11_Casting_Spells_on_Each_Other,119,jama1261a-11_Casting_Spells_on_Each_Other-a119,Waihina ora owa ni me ohi ni kakamineni.,waa-hina	o--ra	owa	ni	me	ohi	ni	ka-ka-ma-ne-ni,stand-can	1SG.S--NEG.F	1SG	to	3PL.S	cry	AUX.NFIN	COMIT-come-back-CONT.F-BKG.F,"""I can't stand well. They are coming to me crying.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""PL"": ""plural"", ""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""COMIT"": ""comitative"", ""CONT"": ""continuative"", ""BKG"": ""backgrounding""}"
jama1261,11_Casting_Spells_on_Each_Other,120,jama1261a-11_Casting_Spells_on_Each_Other-a120,"Owa owa ahi neno manako oha orani one, ehene ati kama.",owa	owa	ahi	na-hino	manako	o-ha	o--rani	o-ne	ehene	ati	ka-ma,1SG.O	1SG.O	mess_with	AUX-IP.N.M	revenge	1SG.S-pay_back.CONT.M	1SG.S--?	1SG.S-say.M	result_of.M	voice	come-back.CONT.M,"""I got revenge on the one who messed with me. Now they are coming crying because of him.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""IP"": ""immediate past"", ""CONT"": ""continuative""}"
jama1261,11_Casting_Spells_on_Each_Other,121,jama1261a-11_Casting_Spells_on_Each_Other-a121,"Faya me, me ebe, me kafotomemetemone ahi.",faya	me	me	ebe	me	ka-foto-ma-hemete-mone	ahi,so	3PL	3PL.POSS	RECIP	3PL.S	COMIT-appear-back-FP.N.F-REP.F	then,Then they appeared.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""RECIP"": ""reciprocal"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,11_Casting_Spells_on_Each_Other,122,jama1261a-11_Casting_Spells_on_Each_Other-a122,"Wanematamonaka awa ya awa baki ya, me soki hiseno.",wana-himata-mona-ka	awa	ya	awa	baki	ya	me	soki	hi--kosa-hino,be_attached-FP.N.M-REP.M-DECL.M	wood(F)	ADJU	wood(F)	inside_surface.F	ADJU	3PL.S	tie_up	OC--middle-IP.N.M,He was attached to a pole. They had lashed him.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""ADJU"": ""adjunct"", ""PL"": ""plural"", ""OC"": ""O-construction marker"", ""IP"": ""immediate past""}"
jama1261,11_Casting_Spells_on_Each_Other,123,jama1261a-11_Casting_Spells_on_Each_Other-a123,Hania e e owa e owa ee tiweheneni e ohi namatahi.,Haania	ee	e_owa	e_owa	ee	ti-ehene-ni	ee	ohi	na-mata-hi,Haania(M)	1IN	brother-in-law	brother-in-law	(pause)	2SG.POSS-because_of-IP.N.F	1IN.S	cry	AUX-short_time-IMP.F,"""Haania, brother-in-law, let's cry because of what you did.""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""IP"": ""immediate past"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,11_Casting_Spells_on_Each_Other,124,jama1261a-11_Casting_Spells_on_Each_Other-a124,Te kamakikabote nahi.,tee	ka-maki-kabote	na-hi,2PL.S	come-following-quickly	AUX-IMP.F,"""Come back quickly.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,11_Casting_Spells_on_Each_Other,125,jama1261a-11_Casting_Spells_on_Each_Other-a125,Me nafi ohi nemetemone ahi Awita Fa yafi me tabiyo me ohi na mati.,me	nafi	ohi	na-hemete-mone	ahi	Awita_Faa	yafi	me	tabiyo	me	ohi	na	mati,3PL.POSS	all	cry	AUX-FP.N.F-REP.F	then	Awita_Faa	inhabitant_of	3PL	absence	3PL.S	cry	AUX.F	3PL.S,They all cried because they missed the man from Awita Fa.,The me after yafi is a mistake.,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,11_Casting_Spells_on_Each_Other,126,jama1261a-11_Casting_Spells_on_Each_Other-a126,"Me ohi na, me sa hisematamonaka.",me	ohi	na	me	saa	hi--kosa-himata-mona-ka,3PL.S	cry	AUX.F	3PL.S	release	OC--middle-FP.N.M-REP.M-DECL.M,"They cried, and then they stopped crying because of him.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,11_Casting_Spells_on_Each_Other,127,jama1261a-11_Casting_Spells_on_Each_Other-a127,"Me sa hise, Te eneni e ohi namatahi.",me	saa	hi--kose	tee	ehene-ni	ee	ohi	na-mata-hi,3PL.S	release	OC--middle.M	2PL.POSS	because_of-IP.N.F	1IN.S	cry	AUX-short_time-IMP.F,"They stopped crying because of him. ""Let's cry because of what you did.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""POSS"": ""possessor/possessor marker"", ""IP"": ""immediate past"", ""IN"": ""inclusive"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,11_Casting_Spells_on_Each_Other,128,jama1261a-11_Casting_Spells_on_Each_Other-a128,"Waihina ora me, owa ni ya me ati ama.",waa-hina	o--ra	me	owa	ni	ya	me	ati	ama,stand-can	1SG.S--NEG.F	3PL	1SG	to	ADJU	3PL.POSS	voice	be,"""I can't stand well. They are coming to me crying.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""PL"": ""plural"", ""ADJU"": ""adjunct"", ""POSS"": ""possessor/possessor marker""}"
jama1261,11_Casting_Spells_on_Each_Other,129,jama1261a-11_Casting_Spells_on_Each_Other-a129,Te tokomakehi.,tee	to-ka-make-hi,2PL.S	away-go-following-IMP.F,"""You go there.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""IMP"": ""imperative""}"
jama1261,11_Casting_Spells_on_Each_Other,130,jama1261a-11_Casting_Spells_on_Each_Other-a130,Me ohi nemetemone me ama ahi.,me	ohi	na-hemete-mone	me	ama	ahi,3PL.S	cry	AUX-FP.N.F-REP.F	3PL.S	SEC	then,They cried.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb""}"
jama1261,11_Casting_Spells_on_Each_Other,131,jama1261a-11_Casting_Spells_on_Each_Other-a131,Kaomemata awaka.,ka-homa-himata	awa-ka,COMIT-lie_on_ground-FP.N.M	seem.M-DECL.M,He lay on the ground.,,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""FP"": ""far past"", ""DECL"": ""declarative""}"
jama1261,11_Casting_Spells_on_Each_Other,132,jama1261a-11_Casting_Spells_on_Each_Other-a132,Me tiwa hikanemata awane.,me	tiwa	hi-ka-na-himata	awa-ne,3PL.S	carry	OC-COMIT-AUX-FP.N.M	seem.M-BKG.M,They carried him.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""BKG"": ""backgrounding""}"
jama1261,11_Casting_Spells_on_Each_Other,133,jama1261a-11_Casting_Spells_on_Each_Other-a133,"Me ohi na me, me tohiyabani mati.",me	ohi	na	me	me	to-hiya-haba-ni	mati,3PL.S	cry	AUX.F	3PL.S	3PL.S	CH-be_different-FUT.F-IP.N.F	3PL.S,They cried. Then they changed.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""FUT"": ""future"", ""IP"": ""immediate past""}"
jama1261,11_Casting_Spells_on_Each_Other,134,jama1261a-11_Casting_Spells_on_Each_Other-a134,Me kawitarisa nemetemone me ohi na mati.,me	ka-ita-risa	na-hemete-mone	me	ohi	na	mati,3PL.S	COMIT-sit-down.LIST	AUX-FP.N.F-REP.F	3PL.S	cry	AUX.F	3PL.S,They were squatting as they were crying.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""LIST"": ""list construction"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,11_Casting_Spells_on_Each_Other,135,jama1261a-11_Casting_Spells_on_Each_Other-a135,Yoto komene yana tonemata awaka me ka owa.,yoto	komene	yana	to-na-himata	awa-ka	me	ka	owa,intestines.M	pain.M	start	CH-AUX-FP.N.M	seem.M-DECL.M	3PL	of	man(M),One of them got a stomach ache.,,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""DECL"": ""declarative"", ""PL"": ""plural""}"
jama1261,11_Casting_Spells_on_Each_Other,136,jama1261a-11_Casting_Spells_on_Each_Other-a136,Ohi me itima me kawitarisa nemetemone.,ohi	me	iti-ma	me	ka-ita-risa	na-hemete-mone,crying(F)	3PL.S	pick_up-back.F	3PL.S	COMIT-sit-down.LIST	AUX-FP.N.F-REP.F,"They started to cry again, and they were squatting.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""LIST"": ""list construction"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,11_Casting_Spells_on_Each_Other,137,jama1261a-11_Casting_Spells_on_Each_Other-a137,Booo iyo ati nemetemone.,iyo	ati	na-hemete-mone,feces(F)	say	AUX-FP.N.F-REP.F,"""Booo,"" went the sound of the fart.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,11_Casting_Spells_on_Each_Other,138,jama1261a-11_Casting_Spells_on_Each_Other-a138,"Me ohi na me booo fara iyo ati totoa nemetemone ama ahi, mera ha niwabanihi.",me	ohi	na	me	fara	iyo	ati	to-to-ha	na-hemete-mone	ama	ahi	mera	haa	niha--waha-haba-ni-hi,3PL.S	cry	AUX.F	3PL.S	same.F	feces(F)	voice	DU.P-CH-be	AUX-FP.N.F-REP.F	SEC	then	3PL.O	laugh	CAUS--change-FUT.F-IP.N.F-DU.P,"As they were crying, the sound of the fart went ""booo"". It made them laugh.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""DU"": ""dual"", ""CH"": ""change of state"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""CAUS"": ""causative"", ""FUT"": ""future"", ""IP"": ""immediate past""}"
jama1261,11_Casting_Spells_on_Each_Other,139,jama1261a-11_Casting_Spells_on_Each_Other-a139,Mera haha niwemetemoneni.,mera	haahaa	niha--waha-hemete-mone-ni,3PL.O	laugh	CAUS--change-FP.N.F-REP.F-BKG.F,It made them laugh.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CAUS"": ""causative"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,1,jama1261a-12_Maiko-a1,Ha me awabisaremete awaremata.,haa	me	awa-bisa-ra-hemete	awa-ra-himata,DEM	3PL.S	be_seen-also-NEG-FP.N.F	be_seen-NEG-FP.N.M,No one saw those people. They didn't see him.,,jama1261a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""PL"": ""plural"", ""NEG"": ""negative"", ""FP"": ""far past""}"
jama1261,12_Maiko,2,jama1261a-12_Maiko-a2,Tamine ota mimita toabisemari amaka ahi Maiko.,tamine	otaa	mi-mita	to-ha-bisa-himari	ama-ka	ahi	Maiko,news_about	1EX.S	DU.P-hear	CH-AUX-also-FP.E.M	SEC-DECL.M	then	Maiko(M),"We used to hear the stories about him, Maiko.",,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusive"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,3,jama1261a-12_Maiko-a3,Maka mera nanabi toematamonaha inawa.,maka	mera	na-naahabiha	to-ha-himata-mona-ha	inawa,monster(M)	3PL.O	DU.P-kill	CH-AUX-FP.N.M-REP.M-DU.P	shaman(M),"He killed maka monsters, he was a shaman.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,4,jama1261a-12_Maiko-a4,"Maiko, Maiko yara me aa Maiko maka mera nanabi toematamona yama nakora kihamako.",Maiko	Maiko	yara	me	aa	Maiko	maka	mera	na-naahabiha	to-ha-himata-mona	yama_nakora	kiha-mako,Maiko(M)	Maiko(M)	Brazilian	3PL	(pause)	Maiko(M)	monster(M)	3PL.O	DU.P-kill	CH-AUX-FP.N.M-REP.M	shaman's_stone(F)	have-for_this_reason.M,"Maiko killed monsters, because he had a shaman's stone.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,5,jama1261a-12_Maiko-a5,"Toke, toke fa koro nebonaha toke, maka waifino towasiwitibanoho.",to-ke	to-ke	faha	koro	na-hibona-ha	to-ke	maka	waa-fi-hino	to-wasi-witi-hiba-no-ho,away-go.M	away-go.M	water(F)	throw_something_on	AUX-INT.M-DU.P	away-go.M	monster(M)	stand-water-IP.N.M	away-find-out-FUT.M-IP.N.M-DU.P,"He went into the forest to fish. He went into the forest, and he came upon a monster standing in the shallow water.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""DU"": ""dual"", ""IP"": ""immediate past"", ""FUT"": ""future""}"
jama1261,12_Maiko,6,jama1261a-12_Maiko-a6,"Maka waifino towasiwiti, yama waifimetemone ama fa koho naro.",maka	waa-fi-hino	to-wasi-witi	yama	waa-fi-mete-mone	ama	faha	koho	na-haaro,monster(M)	stand-water-IP.N.M	away-find-out.M	monster(F)	stand-water.NOM-FP.N.F-REP.F	be	water(F)	hit	AUX-IP.E.F,He came upon a monster standing in the water. The monster was standing in the water hitting a reed on the surface of the water.,,jama1261a,WORD_ALIGNED,"{""IP"": ""immediate past"", ""NOM"": ""nominative"", ""FP"": ""far past"", ""REP"": ""reported"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,7,jama1261a-12_Maiko-a7,"Aa, oko fa koro onabone koho ne awa.",aa	o-ka	faha	koro	o-na-habone	koho	ne	awa,(expression_of_surprise)	1SG.POSS-POSS	water(F)	throw_something_on	1SG.S-AUX-INT.F	hit	AUX.M	seem.M,"""Huh, it is hitting a reed on my water that I was going to fish in.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""INT"": ""intentive""}"
jama1261,12_Maiko,8,jama1261a-12_Maiko-a8,Ota mata.,o-ita	mata,1SG.S-pierce	for_now,"""I'm going to spear it.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261,12_Maiko,9,jama1261a-12_Maiko-a9,"Faya hiwa hiwa wati kane sina hisi nake tokakane ahi, maka fa koho ne wahi ni ya.",faya	hiwa	hiwa	wati	ka-ne	sina	hisi	na-ke	to-ka-kane	ahi	maka	faha	koho	ne	waahi	ni	ya,so	3SG.REFL.M	3SG.REFL.M	plan_against	COMIT-AUX.M	snuff(F)	sniff	AUX-coming	away-go-(?).M	there	monster(M)	water(F)	hit	AUX.M	stand.M	to	ADJU,"He decided what to do. He took snuff. Then he went to where the monster was standing, hitting on the water with a reed.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""REFL"": ""reflexive"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""ADJU"": ""adjunct""}"
jama1261,12_Maiko,10,jama1261a-12_Maiko-a10,"Koho hinaka fa moni nemetemonehe, Maiko Maiko kamabano ya.",koho	hinaka	faha	moni	na-hemete-mone-he	Maiko	Maiko	ka-ma-ba-no	ya,(sound_of_something_hitting)	3SG.POSS	water(F)	make_sound	AUX-FP.N.F-REP.F-DU.P	Maiko(M)	Maiko(M)	come-back.NOM.M-FUT-IP.N.M	ADJU,"His water went, ""koho"". Then Maiko came.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual"", ""NOM"": ""nominative"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""ADJU"": ""adjunct""}"
jama1261,12_Maiko,11,jama1261a-12_Maiko-a11,"Kere, kere ati nematamonane kere ati hiri nari.",kere	kere	ati	na-himata-mona-ne	kere	ati	hiri	na-haari,(call_of_kingfisher)	(call_of_kingfisher)	say	AUX-FP.N.M-REP.M-BKG.M	kingfisher.sp(M)	voice	make	AUX-IP.E.M,"""Kere, kere,"" he said, imitating the call of a kingfisher.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding"", ""IP"": ""immediate past""}"
jama1261,12_Maiko,12,jama1261a-12_Maiko-a12,Maka waifi rama faha ya.,maka	waa-fi	rama	faha	ya,monster(M)	stand-water.M	unusual	water(F)	ADJU,The monster was standing in the water.,,jama1261a,WORD_ALIGNED,"{""ADJU"": ""adjunct""}"
jama1261,12_Maiko,13,jama1261a-12_Maiko-a13,Maka tonokowiti rama maka aahi nematamonaha.,maka	to-noko-witi	rama	maka	a-ahi	na-himata-mona-ha,monster(M)	away-point-out.M	unusual	monster(M)	DU.P-work_on	AUX-FP.N.M-REP.M-DU.P,The monster had its back turned to him. He aimed at the monster.,,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,14,jama1261a-12_Maiko-a14,Tiihii maka moni tonematamona ahi.,tiihii	maka	moni	to-na-himata-mona	ahi,(sound_of_hitting)	monster(M)	make_sound	CH-AUX-FP.N.M-REP.M	then,"Tiihiiii, went the sound of the monster.",,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,15,jama1261a-12_Maiko-a15,Toooooo fa moni nemetemone maka moni ahi.,faha	moni	na-hemete-mone	maka	moni	ahi,water(F)	make_sound	AUX-FP.N.F-REP.F	monster(M)	sound	then,Toooooo went the sound of the water. It was the sound of the monster.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,16,jama1261a-12_Maiko-a16,Maka ka awa boni moni kohokohori tokanemetemoneni.,maka	ka	awa	boni	moni	koho-koho-ri	to-ka-na-hemete-mone-ni,monster(M)	POSS	tree(F)	fruit.F	sound	DU.P-hit-DISTR	CH-COMIT-AUX-FP.N.F-REP.F-BKG.F,The sound of the monster's fruits could be heard.,,jama1261a,WORD_ALIGNED,"{""POSS"": ""possessor/possessor marker"", ""DU"": ""dual"", ""DISTR"": ""distributive"", ""CH"": ""change of state"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,17,jama1261a-12_Maiko-a17,Tasi towitikane ahi.,tasi	to--witi-kane	ahi,emerge	away--out-(?).M	then,He came out far away.,,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,18,jama1261a-12_Maiko-a18,"Kere, kere ati tokakane ahi.",kere	kere	ati	to-ka-kane	ahi,(call_of_kingfisher)	(call_of_kingfisher)	voice	away-go-(?).M	then,"""Kere, kere."" He went away calling.",,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,19,jama1261a-12_Maiko-a19,Towawamakane ahi.,to-waa-waha-ma-kane	ahi,away-stand-change-back-(?).M	then,He went around and sat down again.,,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,20,jama1261a-12_Maiko-a20,Fa koro onabone koho neno otine o owatino.,faha	koro	o-na-habone	koho	na-hino	o-ita-ne	o	owatino,water(F)	throw_something_on	1SG.S-AUX-INT.F	hit	AUX-IP.N.M	1SG.S-pierce-CONT.F	1SG.S	exclamation,"""I speared the one who was hitting a reed on the water where I was going to fish.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""IP"": ""immediate past"", ""CONT"": ""continuative""}"
jama1261,12_Maiko,21,jama1261a-12_Maiko-a21,Fa koro omatibe.,faha	koro	o--mata-be,water(F)	throw_something_on	1SG.S--short_time-IMMED.F,"""I will fish.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMMED"": ""immediate""}"
jama1261,12_Maiko,22,jama1261a-12_Maiko-a22,Fa koro nawahe aba me tisa nawahebanoho.,faha	koro	na-wahe	aba	me	tisa	na-waha-hiba-no-ho,water(F)	throw_something_on	AUX-change.M	fish(M)	3PL.O	shoot_with_arrow	AUX-change-FUT.M-IP.N.M-DU.P,Then he fished. He speared fish.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""PL"": ""plural"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""DU"": ""dual""}"
jama1261,12_Maiko,23,jama1261a-12_Maiko-a23,Aba me tisa kane ahi maka iti ha.,aba	me	tisa	kane	ahi	maka	iti	haa,fish(M)	3PL.S	shoot_with_arrow	(?).M	then	monster(M)	pierce.NFIN	DEM,He speared fish. He had speared the monster.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""NFIN"": ""non-finite"", ""DEM"": ""demonstrative""}"
jama1261,12_Maiko,24,jama1261a-12_Maiko-a24,"Aba me wiyebone kowe kame, kamematamonaka.",aba	me	wiye-bone	kowe	ka-me	ka-ma-himata-mona-ka,fish(M)	3PL.POSS	container.F-INT.F	weave.M	come-back.M	come-back-FP.N.M-REP.M-DECL.M,He weaved a basket to carry the fish in. He came back.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""INT"": ""intentive"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,25,jama1261a-12_Maiko-a25,"Kame, Okobise kame, aba me weye nari.",ka-me	okobise	ka-me	aba	me	weye	na-haari,come-back.M	my_uncle(M)	come-back.M	fish(M)	3PL.O	carry	AUX-IP.E.M,"He came back. ""My uncle has come back, carrying fish.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""IP"": ""immediate past""}"
jama1261,12_Maiko,26,jama1261a-12_Maiko-a26,Yama otini Boyori.,yama	o-ita-ni	Boyori,monster(F)	1SG.S-pierce-BKG.F	Boyori(F),"""I speared a monster, Boyori.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,27,jama1261a-12_Maiko-a27,Fa koho nani ota abarani ati nematamona.,faha	koho	na-hani	o-ita	ahaba-hara-ni	ati	na-himata-mona,water(F)	hit	AUX-IP.N.F	1SG.S-pierce.F	die-IP.E.F-BKG.F	say	AUX-FP.N.M-REP.M,"""It was hitting the water with a reed, and I speared it, and it died,"" he said.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""IP"": ""immediate past"", ""SG"": ""singular"", ""BKG"": ""backgrounding"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,28,jama1261a-12_Maiko-a28,Maka nabimatamonaka.,maka	naahabiha-himata-mona-ka,monster(M)	kill-FP.N.M-REP.M-DECL.M,He killed the monster.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,29,jama1261a-12_Maiko-a29,Maka kaminamematamonane biti me ni ya.,maka	kamina-ma-himata-mona-ne	biti	me	ni	ya,monster(M)	tell-back-FP.N.M-REP.M-BKG.M	3SG.POSS.nephew(M)	3PL	to	ADJU,He told his nephews about the monster back in the village.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""ADJU"": ""adjunct""}"
jama1261,12_Maiko,30,jama1261a-12_Maiko-a30,Taboro fa fa te ki na.,taboro	faha	faha	tee	kii	na,place.M	water(F)	water(F)	2PL.S	look_at	AUX,"""You can fish in the place where it was.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,31,jama1261a-12_Maiko-a31,Otahare ha owa.,o-ita-hare	haa	owa,1SG.S-pierce-IP.E.M	DEM	1SG,"""I speared it.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IP"": ""immediate past"", ""DEM"": ""demonstrative""}"
jama1261,12_Maiko,32,jama1261a-12_Maiko-a32,"Ahabare, aba me me, tisa nabani mati.",ahaba-hare	aba	me	me	tisa	na-haba-ni	mati,die-IP.E.M	fish(M)	3PL.O	3PL.S	shoot_with_arrow	AUX-FUT.F-IP.N.F	3PL.S,"""It died."" They speared fish.",,jama1261a,WORD_ALIGNED,"{""IP"": ""immediate past"", ""PL"": ""plural"", ""AUX"": ""auxiliary"", ""FUT"": ""future""}"
jama1261,12_Maiko,33,jama1261a-12_Maiko-a33,Okobise tafitafi nofaraba nofare ama.,okobise	tafa-tafa	nofa-raba	nofa-re	ama,my_uncle(M)	DU.P-eat	recently-a_bit	recently-NEG.M	SEC,"""My uncle eats a lot.""","The morpheme nofa 'recently' occurs twice in this verb. I have also seen this kind of repetition with -ma 'back' and with -kosa 'middle' (Vogel 2016:27f, 132).",jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""NEG"": ""negative"", ""SEC"": ""secondary verb""}"
jama1261,12_Maiko,34,jama1261a-12_Maiko-a34,Okobise mari obe.,okobise	mari	o--be,my_uncle(M)	offer_a_feast_to	1SG.S--IMMED.F,"""I'm going to offer a feast to my uncle.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMMED"": ""immediate""}"
jama1261,12_Maiko,35,jama1261a-12_Maiko-a35,Aba kababaya.,aba	kaba-ba-ya,fish(M)	eat-IMMED.M-now,"""He will eat fish.""",,jama1261a,WORD_ALIGNED,"{""IMMED"": ""immediate""}"
